Item_Identifier,Item_Type,Item_MRP,Sales,Outlet_Identifier,Outlet_Type,Outlet_Establishment_Year
5de8312f-3c95-4bba-9987-2d0725d767e1,Clothing,480.46,1214,9edd7d53-4fc3-43e1-8792-92682fb3fdc8,Electronics Store,2008
241b6a8c-6a32-4137-8e48-e26a2c1b69bd,Food,354.45,7888,7ed679fc-885b-4fac-837e-ac478d608306,Supermarket,1993
66d12648-8d21-4199-984e-8611c54cd914,Clothing,89.86,5520,7ee0ee5a-c2f4-45b4-a304-5fd02e46ceeb,Electronics Store,2013
b45fb2cb-7db5-4e8a-8381-eae9bc830c39,Electronics,214.61,9339,f6c02554-c1c8-4464-8458-532b9638140e,Supermarket,1992
6d7fa06d-b50b-4730-ac1f-6363d040994c,Electronics,69.89,2837,b9bb4a7d-43f2-4b49-a776-88a84709aa5d,Fashion Store,2003
28b78866-0994-4c52-9f54-1ab30ed415b8,Clothing,251.98,8484,ae06d717-4112-4b5e-b2c9-b21888631b6e,Electronics Store,2016
315bd9b9-153b-481f-ac15-be3015ea340b,Electronics,229.57,3886,a9e7aa2f-359a-4516-9bf7-59ad6959ec97,Electronics Store,2017
bfe87cca-cc8a-4a6e-87eb-6b60d7734174,Clothing,279.81,4252,f19a4e61-8e6a-4efc-a7ff-1c6f8a017d65,Fashion Store,1999
32059d47-18e3-45ed-a3dd-490412c9337f,Appliances,194.27,3566,5b5be268-0652-4a99-a1a3-b811543628cb,Fashion Store,2008
2a58f725-726a-418b-9f39-15e416f37d25,Appliances,200.9,258,7c667d8e-b16a-49ae-b8a2-2132d69a5953,Online,2018
23ebd75b-67a2-44b5-bea7-ad3bb9ed7ac7,Food,327.34,8418,309062de-c077-44c9-addc-0026cce7f41b,Fashion Store,1990
28a4638c-b618-401f-b946-a8e04a28e4f6,Clothing,127.0,9497,9f1fa6ef-f168-41e5-832b-025a4bdd2925,Electronics Store,1996
198bc405-62df-4e46-8990-68d40a0631c1,Appliances,341.78,2665,5816ec38-43d4-4831-9f12-2325886134b1,Fashion Store,2003
6923d2e7-270e-48d2-920d-f52a4e0d69af,Clothing,152.18,5494,d49c2711-4e12-48c6-b78b-e27dbe63ef4b,Online,2005
71e9a9c1-2d62-4d19-9bbd-7cbf1007b64e,Appliances,109.16,7843,b6c4326a-6a91-40ad-a868-8eedf303e36e,Fashion Store,1994
9c58a7ff-c08e-4396-8280-180fed34120f,Appliances,273.53,2252,b80db5c9-3ce1-440d-bb20-0e50f5447946,Online,2012
2ccac1ef-1f47-4333-9e00-9b8e4e72dd68,Clothing,462.56,8736,647e86af-8b7c-4b19-ab95-81b24dd6d757,Online,1993
e79ca68d-fdb9-4320-96f6-d9416f9ba009,Food,189.44,1158,aa9981f8-9945-4ea1-861c-45bf9afd3559,Supermarket,2019
644a6f3e-b14b-4d04-b60c-379991026e03,Electronics,201.39,1532,6259b72b-67bf-4155-b09e-3811db08daf8,Electronics Store,1992
ff306366-f1e6-480c-a252-976e474d7e97,Appliances,175.84,6971,702ac46c-6bf6-4693-87ed-9b99a67e188b,Online,2016
699d1e83-827e-454c-a512-34eeccd9f5af,Electronics,263.22,6269,14523f0c-0409-4456-8b09-ecb92934592d,Supermarket,1996
e14e644d-c57b-4d2c-8205-36acf2612a63,Electronics,440.67,3362,9dc5d1a1-dbee-44a9-bb75-cb89e140b933,Supermarket,1990
25511166-d8f0-4859-aa87-ad2bdfaf753f,Electronics,310.04,670,45a5a0af-d5b7-4ac4-9188-3d011cb6775f,Online,2011
10b4ac7c-5a2c-4734-8be9-5b2fca0ea43c,Appliances,439.7,6930,5307e237-d6bd-4c40-94e9-bbe0f0f88872,Fashion Store,2003
f2cc9261-4ddf-4420-afe2-14ed09f635b3,Appliances,368.65,8376,b3b66901-5bfb-42ad-a344-e89430bf1f68,Supermarket,1997
bbbeb13a-77aa-43cd-a070-4ebd1ac6f2fd,Electronics,70.23,1053,35c6efd6-baf7-43a0-952a-52294aad46b0,Fashion Store,2009
586c29fe-3e9e-4e72-a625-cdeb0eacf569,Appliances,219.03,5524,4dd4c82f-45da-4f2b-ba1c-588f16bfcad9,Fashion Store,2019
e1bea885-633b-45dc-bffa-ba2102a6df05,Appliances,166.8,4522,c66491e2-1652-45c9-8dac-995cb257b717,Fashion Store,1999
f095a40b-bd2c-4a30-a721-0cb10d847422,Electronics,495.67,8132,a313ea0f-955b-49d7-8e69-084d642c22db,Fashion Store,2007
cbede3f0-9e2e-4754-ae1f-ce0ebf35233f,Clothing,411.3,9819,c9cb8020-1cfd-4477-af6f-58bf3c473f77,Fashion Store,2015
86a3c6a9-64f9-480f-9918-14f1a1676b4d,Electronics,155.26,1979,f455711c-ab0c-4d41-880f-5dd0c4b6c777,Supermarket,2013
234b1ffe-e19c-497e-bd62-0d7970b4c25a,Food,217.92,4339,40f36537-4810-4b59-9a62-c9ba53280b52,Fashion Store,1992
061595ab-c278-4e12-86c1-ffcaaeff2175,Electronics,58.85,5306,800399d2-032d-48b7-b550-4f8d37b78d78,Supermarket,2010
d1dc4fec-24f6-467b-82c1-13b798eb5d30,Appliances,161.5,1041,575a4513-738b-47f1-b61d-c504095c1a86,Fashion Store,2015
3b10e4a6-3877-4398-9274-1d207db68874,Electronics,195.31,4877,5c95ddf6-3aca-4661-8000-79ddc7d3b635,Supermarket,1997
8d7ea429-7df4-4a43-b2b6-36b06a4603cb,Appliances,270.75,1766,e870032b-89da-41e7-9831-a676b90ecaf3,Fashion Store,2017
e7b8651d-1181-4af3-ba19-76d70146f453,Electronics,356.14,5458,3bbb6dcf-48bd-4d7e-9c68-50b17598f49c,Online,1995
040bcd4e-19e2-47aa-85fc-414d850833c7,Electronics,478.91,9823,2a471caf-0f89-4753-affe-6f2093960f8b,Online,2010
2623aa26-5adf-43de-b23a-a64defeb9966,Food,389.79,8526,65824fce-b8b6-468a-ba08-84536e9740d2,Electronics Store,2014
d2fc5a86-9db4-4d42-a303-eae2fe321161,Electronics,273.18,7920,369cfd41-1096-440b-bdaf-ba7fb6a7a79a,Online,1999
53816ab9-d7b1-4896-8af1-05b1d0f0a7d8,Food,124.25,8217,5d10ac9f-27b2-4955-afb8-e13087b8e1c5,Supermarket,1995
6610008e-c80c-485d-b3a0-69c223cfffbd,Electronics,183.1,1954,41341361-cba5-4f02-b286-08c4629951d3,Supermarket,2000
b3271f91-67f1-4c17-82bb-ee5ed86b1463,Food,248.14,9611,8444cea5-a9e2-4cc5-a0d3-fc82dceb882c,Supermarket,1996
46cd25b7-d59b-4124-8d0b-80dc5142e20c,Food,457.82,969,63822650-b545-4f2b-8bbe-3690ef75b274,Fashion Store,2005
3b5e4a01-ccd2-4674-83d6-668402d596d1,Clothing,311.64,1220,e8689839-6034-4f6f-a104-1809f7a4486c,Fashion Store,2020
5aa6e30f-6017-47be-9acc-3777d513a70e,Food,302.58,8855,94554e87-e987-4dc3-861f-1c9fbcb44912,Online,2009
ac097616-89fb-4811-9538-ef1daa9f4b02,Food,452.23,1529,df482742-dde3-4141-8cee-d9be08d69ee0,Fashion Store,1998
f6fa60b7-fff7-40d8-9508-295a1c82b0a7,Clothing,409.95,5603,7bf51a3a-700b-4736-a2f4-ef78251b298e,Supermarket,2002
38ab0e0d-e3da-4d63-bde4-6bcaa147ca2e,Appliances,94.85,9728,c7fbef67-ab86-43ab-a437-d8c6bf42d83a,Online,2002
19295f19-95d7-413e-b706-61d4fca700ba,Food,457.2,3453,e1319982-5e00-4e2f-be9d-e5d199e2f308,Supermarket,1990
900b08a7-e683-47e1-bfb7-5c3de8b96f30,Clothing,407.82,3442,c94e12e9-9b57-4f41-aaa1-440216de3b6a,Electronics Store,2007
ebd654ba-a115-4909-bff1-e1ff5ec6be75,Clothing,422.93,3411,7596332e-3c29-4b08-8ef3-874e909e2b15,Electronics Store,2017
8c97b2a5-4af7-4925-a634-83499bf109fb,Appliances,379.74,9327,1e439285-8233-45bc-828c-aef49797f652,Electronics Store,2017
a45ba04f-82e2-4c24-927e-d7f4811ccaa4,Appliances,53.52,1847,941b20e4-c01f-4faa-b370-371ed5492566,Supermarket,2006
7563d025-a2c8-4d45-a172-6ffb2bd26dc9,Electronics,182.95,444,752b10ab-153d-40b8-988c-66ef8fda5337,Electronics Store,1999
6dba4f00-5682-40dd-88a6-482a6f429ad7,Food,74.99,4853,c0adfc9f-ae2a-4872-bbad-d496fa16304e,Supermarket,2009
58e76dfc-9c6f-4fec-894a-d28d1607a05d,Appliances,483.73,2668,52b35d96-0bd8-4399-a3d1-be024f055548,Electronics Store,2010
f0689dfb-8f99-4dff-87d4-4896045c2264,Food,363.01,3798,53b46718-c1f9-4386-9017-2fbf9fa85732,Electronics Store,2003
8fa1dc8f-8ffe-46bb-9d74-75d27d1a18c1,Food,226.92,5181,46e48b54-121a-4aa6-a0d3-415f17008010,Online,2001
93e83f6b-8551-4ddf-9d51-98099c445d66,Food,143.57,6220,ae8622bb-ad05-4c0f-a2ee-e4fee07248d2,Electronics Store,2015
aeacea4f-9e51-4fca-bf4e-e6c730c41d20,Clothing,152.09,3601,130aed7f-b657-4f58-b469-ae7e37e44f2d,Online,2002
7e9df239-7cda-43da-a7ce-24a3828db112,Electronics,425.35,6597,6867f242-c8ad-44a1-9b8d-c38b65614693,Supermarket,1991
5e5cccb4-2b9f-497e-bbbe-3eb9cbd75025,Clothing,242.4,6789,ffdd6f78-dc08-49e5-8523-0b8cb25cd117,Fashion Store,1994
3358550c-9eea-410d-b866-8e42dcfe7f7a,Clothing,421.58,4518,99a704a2-81ab-46fd-94f8-1f486ab71956,Electronics Store,2018
0c94bb45-7d8b-4996-8c53-22b98a50202e,Appliances,310.36,5666,cd55fca8-89df-411c-9859-80544b5c47e9,Supermarket,2020
a3be5fca-5bb6-4c72-8fb2-efdcc68919a5,Appliances,258.09,4142,4eaf3376-78b7-4ec1-8d3e-e87beee9942d,Electronics Store,2008
a4881c96-b5a4-43d0-b4ae-221da1897772,Food,318.12,6876,2a0f951e-0d4b-487d-96de-41131374a548,Fashion Store,2008
9108f134-449b-4832-a3af-02eb9636157a,Electronics,85.23,2020,50a4118c-7c1d-4847-a902-5b425cda86ee,Supermarket,1998
aca6a58d-8fc5-4724-9237-2a6dfc86ffaf,Clothing,249.61,1662,e6d54a67-b07a-4290-a653-600f7f5a6991,Online,2010
edadadfa-4098-47cf-b3e0-d1a5cfc26816,Electronics,369.87,735,63838ab2-c759-47dc-b0d2-a1419a82a4b5,Supermarket,1991
eb4e7ace-626b-49db-9e41-1ebaaf2ad056,Food,173.65,2995,66574f4b-20f8-4e9e-9b5c-b50deba5423a,Online,1999
436028d2-7b73-4428-9034-665ae78ca739,Appliances,84.46,2295,bf7fcd31-b4b3-4edc-8924-d0b4795f12ea,Supermarket,1997
4f9a6f76-d24e-4a12-a469-3e51a2883e9d,Clothing,292.3,4225,8f3a8acd-a142-439d-a1a6-1770078f30e5,Electronics Store,2010
f235af77-7910-49da-81fd-a78af433fb57,Clothing,428.75,365,028372d2-9db7-4ae6-9d36-8dc19a5e6fac,Supermarket,2019
f3c45286-3083-4ada-b4a4-6676a62d7e63,Appliances,163.72,9227,069087cc-a717-4974-9c53-47de5b2df870,Supermarket,2017
3027897e-43fb-4446-b632-4e39c8940756,Appliances,464.21,3278,98ad22f7-d5e3-4be8-aeb1-2400681945ff,Electronics Store,2020
e276596b-5a65-41d9-aed7-3f32481da10b,Appliances,460.8,9254,8f5f076a-2fe8-477e-955f-3d2a03604416,Supermarket,1993
9c4e1965-bf37-433b-8ebf-b94b0c9e0561,Food,90.21,348,ef31a9bf-1a58-4ed2-ad5c-8de350f0fcd4,Supermarket,2001
e3d99ffa-dbd0-4150-922f-caabc402da0c,Appliances,157.08,2203,cb27b189-7bd9-4368-8de6-6170d770a383,Electronics Store,2005
758c2441-ca34-463b-a017-4dc5f0816676,Appliances,338.37,2805,caccad2b-103d-4924-bb51-888ccd4f4a55,Online,1997
9eb1e3df-5a5e-4f6b-b6a5-8483efa31ad2,Food,118.85,4677,9cddd405-43a7-4118-8bad-fbb7b02d2c4e,Online,2004
8caf6441-516c-4ee9-8f88-afe1936e5fc8,Clothing,203.26,3571,cf46204b-2897-4347-8ef4-55e35d5ff062,Online,2012
8c8e0958-1a42-426b-a5eb-2227257b72e7,Electronics,100.52,2281,1aa15c2f-cfe5-4d04-bcae-7a46c7746b80,Online,2015
58b45611-1717-4c88-81b8-6f42ab651d26,Food,403.33,7278,00776a2e-3276-4338-ba4a-dfab8f0f535c,Fashion Store,1995
082c99be-9d4e-4d99-9f31-8edc520d846d,Electronics,470.37,267,fd1ceb9a-ed6e-407c-a18b-15e4242f127c,Electronics Store,1992
56f01534-57c4-4c1a-bfa1-b668645dd365,Appliances,245.15,1531,c9725d6b-6efb-47d5-a95f-6b7d9d9788ce,Electronics Store,1994
e5fa519a-cf70-4c03-878a-cbf9ea12004e,Clothing,279.62,6032,44c72ced-bbc9-464a-88fb-8ef552864f1b,Fashion Store,2011
4a29968e-2a9e-4253-b016-c5a42007e0ff,Electronics,296.82,3123,eca9ccba-4cb9-497d-b779-5eafff512ecd,Electronics Store,2002
8fd04cbd-0ce9-4db0-bc6b-fbba1cfeebfa,Electronics,309.9,2276,c3c5141b-3682-47b9-ade7-044d0d2176fd,Online,2015
fb8a9373-17f4-449b-a5e2-647013d90dc3,Clothing,195.92,7342,43ea0691-51ba-4164-a621-de7bae706ecd,Supermarket,2002
b4501999-86d4-4454-90c9-08c97c6bcb2a,Clothing,296.23,3710,74d681ea-69f0-4101-a6c9-a200c4970343,Online,2013
63847144-7308-4493-8494-6e43e23d92df,Appliances,419.22,5232,9ad218e1-985b-4b57-b2a6-da7675ebda67,Supermarket,1991
d712b129-f680-4c3f-97b2-701b53a76afe,Electronics,285.07,3633,a31bec90-3e90-4ce9-82d9-fb0620bd8370,Online,2010
bf6e0017-34e6-4fb9-8425-06f899e578e5,Appliances,288.92,857,6ac03a14-86ea-4bfa-9a5e-519b338101d5,Online,1995
3a0dee4b-005d-40e4-b8c4-542cdcca7ec8,Clothing,484.96,3068,28edfad0-08be-410a-bcc6-71a247139e99,Fashion Store,1992
b031ec88-cc3c-4eee-8563-e099b8bdecbc,Electronics,245.71,4645,cd99b75f-5eb4-47bd-a688-ed8794b52931,Fashion Store,2007
75e37222-538f-4619-a6e2-fe9a2dd59eb3,Clothing,237.34,4490,faefae5e-3385-48db-b9fc-ba774bb50b96,Fashion Store,2020
9deff45e-dd2f-424c-890c-63b72b3b8561,Clothing,151.95,1997,97659589-70d4-4a5e-b0b8-4c706e742371,Supermarket,2019
c2a8ba86-f0e3-4051-8d05-562b56a9de8a,Food,172.31,9354,676e23fc-79e9-476b-9e72-097789a3c0bf,Electronics Store,2013
e95c9cfc-d527-4818-998b-ea7b8ad0ce71,Food,344.93,9525,61ba55f0-9c8e-4041-bdf7-a5691c2407bd,Electronics Store,1997
3f073d47-be99-4dd1-bd67-87927020a0f9,Food,273.82,3583,72456b08-2086-489b-b788-91be87f752c7,Electronics Store,2008
23f150c8-c156-493e-be19-8954976de368,Appliances,82.08,2966,78543d49-22ec-48f3-91ba-fb8efb408781,Electronics Store,2007
2934708f-8124-449b-8485-82c1a7c704fe,Appliances,247.61,2627,aa607a4c-7e21-4f40-9fb2-bfffca2f30b6,Fashion Store,2003
01116eb3-db57-4f5e-9d19-a92482c4a622,Appliances,136.26,4579,9498e477-cb8a-4a4f-8190-ba5b92f0f931,Supermarket,2019
c322ecb6-92b0-46c2-a139-6b74aed3cea9,Clothing,400.15,4436,23b84af6-edea-43a1-9e88-77c5abc10573,Supermarket,1996
cdf84d30-9fc7-46f0-852c-8a8f5bf8d4e5,Food,148.23,1219,5fe56139-2f08-4949-b3bb-3576aa16f8ba,Supermarket,2020
842aa3ee-e887-488c-942d-a67b2d4f8652,Electronics,339.18,6271,d49c1981-bf88-494b-8ac7-1315307c0214,Electronics Store,2000
05fc0fd3-4eb1-48a9-a00b-10331e71ef11,Appliances,302.14,6834,04f649f8-791a-4f84-80dd-306c48a66a12,Fashion Store,2015
d90c78d4-8baa-4bfb-804d-b1e0abb0b82f,Electronics,144.53,2770,9610773a-df06-40bf-8417-c6f1c8c38d7a,Fashion Store,2012
ccc423ee-0066-44f4-b5d2-7d00a984e26d,Electronics,426.62,5648,ff45b848-8316-4dea-8b6b-9986e54baa40,Online,2003
ed2585fa-4c25-4304-bd07-852c47eab419,Clothing,268.63,9381,67d3beac-3d51-4d46-a464-a99538e0fd00,Supermarket,2000
e5ed16ac-4931-41c6-a75d-d9094b978fcb,Electronics,340.23,8292,2ff781e7-1137-481a-8b0c-cac766734778,Fashion Store,1996
63fbcef9-301a-4ecd-82ce-a894185796b2,Electronics,139.47,355,2cc2486a-d6af-4afe-93f5-f69e81993591,Fashion Store,2002
c9c17313-bed9-4019-9b46-efa05f4f0a1b,Appliances,65.35,5865,685b1a75-2300-4c5a-9f2a-06e0d8d56b08,Supermarket,1998
f2980e11-4d47-4b96-9ff2-4d574d55c217,Appliances,463.74,2188,c02363b0-7a38-4af3-8730-fdfb22597cd1,Electronics Store,2019
30907da4-66ee-4608-91ec-18aa55ce4868,Appliances,303.85,6909,0139e519-f758-4a04-af66-0d35eb8319a7,Electronics Store,2015
d57209e2-fef6-4533-9346-2c768f39e057,Clothing,223.64,5763,da04984b-826f-484c-b2ee-02eb82f6607c,Electronics Store,2013
4c7cf3f3-1b22-4c37-a33b-ae000c9efd82,Clothing,131.67,2945,6a196f25-1d12-4e6f-8d66-7ba89c98d5a4,Supermarket,1993
50485dbe-7a24-438e-a29b-1ad8d24811a7,Clothing,263.57,9593,4f165ecd-5401-4de9-92b9-e5538f525fc0,Fashion Store,1992
ac7658b7-5f03-4253-ac1e-2d9c8c41d2b7,Electronics,205.29,3055,ca4a58f3-a51f-4874-891f-296aacd1ba69,Electronics Store,2003
c63dd593-e7c5-4a08-a664-3ba4d27d2138,Electronics,385.95,8834,333e3cf7-57a8-4e94-835b-b21e59168469,Fashion Store,1994
4d55c15d-a7e3-43e5-8aa5-13450f16a973,Appliances,135.2,8361,515d1e19-1519-49d2-8a9f-30d319b0db2b,Supermarket,2001
0c213170-6a82-4def-bcac-2a8292397cfa,Appliances,290.82,1487,a2727e64-5649-4c8b-8b3f-490dae4649a8,Electronics Store,2001
40351908-92e8-424b-b1e4-a908729903d7,Electronics,347.86,7810,284bff9c-7ee2-4b3c-bbb0-3515d375fad9,Online,2017
e531f7a0-5215-4e7f-b025-85a7df7aaa12,Clothing,68.91,1243,fb353db5-9c7b-440c-b4fa-7098f80e8523,Fashion Store,2006
1091fea6-9f87-4c89-8e52-5435abe161b5,Electronics,272.63,4535,7e32eb9f-93eb-4135-a422-41dc53f092e3,Supermarket,2010
b8c8e667-357e-4195-9d2b-cbe267a9aa64,Food,443.95,7330,7581f1f7-73c3-4dd0-bc55-2a1017ced0bc,Fashion Store,2017
520a1bb6-10bc-4661-abd2-e1005776087c,Appliances,127.83,3096,5f25f872-9202-4605-a2c3-ddbfee2dea60,Fashion Store,2018
7ce8a9e5-4a83-4565-b065-241b1f178d70,Food,452.15,702,b290af35-d55c-4b0c-a93a-34ba6a5d0d89,Fashion Store,2017
0773593f-bcfa-4b09-9225-bd95f585abb5,Clothing,277.17,9943,b174b606-58e0-49e9-871a-622c1fbc47c4,Supermarket,1999
0fd18ae0-3318-4213-8486-edecdebb9c2c,Clothing,111.48,5721,706ca6de-16a0-40a0-baa9-2ce0e7bcc0e4,Online,2004
c6fae77e-fe6c-4aea-9340-421ff065a57f,Appliances,162.66,229,ee9cb8f4-c97b-4391-b06c-7e4f954c1319,Electronics Store,1995
431908b2-bc19-40e0-9a0c-a45cb34701b4,Appliances,245.55,6102,6c9115e4-3a82-4927-bf53-828151c1b365,Fashion Store,1999
41861096-8ebc-4200-8fb1-c980ce114622,Appliances,186.99,4349,6d1fbbdf-eba9-4ffe-93e9-154e2fd5484f,Supermarket,1995
4ef53db8-012d-4a29-adf8-984ede5ca6e9,Appliances,259.49,7075,01066333-2732-467c-8422-fad2e99077ef,Supermarket,1998
28163bad-323f-4dd0-a442-ecf5bbf89e62,Clothing,236.3,4728,80c21a08-0f13-49d2-8b51-ac2d1df6c611,Online,2017
24b3784e-f245-4227-afeb-bcd30c81c6b5,Electronics,78.9,5609,ba314474-f77d-477e-bdba-2c262a79ba51,Supermarket,2016
ca54f37e-7cc2-4406-83dc-290c6a179ad6,Clothing,186.59,8938,cc3dccd5-42de-452c-a69d-4f6d1091d67b,Supermarket,1993
4335a144-7f8d-44c1-8041-5490567b9748,Appliances,234.83,3654,88aa558a-f4a8-4f4e-bd08-fa20438ddf75,Online,2009
875d43dc-b1d2-4863-a128-1067250dc367,Food,388.27,7973,143cde83-a8af-4058-8788-4ce430a36e42,Fashion Store,2008
87e47ad7-5c24-4d0b-a044-41cad51ef0e8,Clothing,258.96,7075,5ffac222-b6fb-4777-a5d2-4045fbec1abe,Fashion Store,2005
56f0d549-7597-431b-b9b0-5aeb1932a0c2,Electronics,164.13,3830,1c8177c0-11f2-44ba-aee9-829eea75cb57,Supermarket,2003
32396f9a-d0a4-4533-a1f7-f7d4a2353d78,Food,389.4,2316,0a46c315-e925-4240-a360-716a55294109,Fashion Store,1994
cffdfcef-14ea-4119-a883-939b67c85a94,Food,57.77,7589,b2ce3135-876a-4574-b8b3-15a0b95bd754,Electronics Store,2005
5319179c-95df-42b3-8e13-6a03616191e6,Clothing,347.14,7855,1a0843f8-096d-4122-a62f-da1bcd882097,Online,1997
c967f010-aef5-424c-bf12-f3d057247bd0,Appliances,417.9,1109,1c8d612f-5707-4ebf-9e1c-6ed82362fe17,Online,2013
ed2c149d-ead9-4147-ad42-7818fcc7e0b0,Appliances,421.92,7680,abc7d7df-9646-4154-8465-5790e94cf020,Online,2004
fd227fec-eecc-49b3-9175-a700b7f13aa6,Appliances,220.32,269,15c38ce3-d553-4b57-8348-0b8d7f5fc7ff,Fashion Store,2014
dd4e5f14-7f68-40f5-b682-9c735c7dd027,Appliances,153.68,1321,758ef4a2-e9fb-408d-a991-eacda39e3fb7,Online,2020
b0160dad-c8c4-4e8c-9d39-3103e2936bce,Clothing,403.84,881,773e331e-8623-4b77-b199-86caa62a4458,Online,2014
78379f7a-b936-4e4b-acac-48bf43fbe1ef,Electronics,313.92,4557,75247dd4-6046-4e28-9ea0-244167e15f9d,Online,2018
e2efbade-dbab-4026-b513-7f5b3c5b2727,Food,128.97,4090,10d4cc8c-13a0-4854-8b5e-176accecca0c,Online,1998
472da2d3-2f79-41e2-87c0-87c0f8a55dbf,Electronics,167.71,2835,c58f3973-ed51-4e8c-9a1a-78644de42232,Online,2014
c9445fe9-b044-455b-b812-ab4acb5623e9,Appliances,298.35,3861,dfd7296c-fa65-463c-9c4f-5a7a6f3982b9,Supermarket,2003
bb708eb5-feec-46d3-bb6e-d5fd8a372493,Appliances,279.65,7910,da40f17c-0b55-40d7-9906-7080128c843c,Fashion Store,2010
9793a178-ab61-44f4-acbf-e1f4a999eb11,Food,296.27,4358,0a0032a4-1179-4bda-908b-db4e32619936,Online,1999
e9d2ce2e-6f7f-43ab-9df3-ef2b45f9ee28,Appliances,383.18,494,31d57689-70db-4b49-b59f-1ca4b61604c3,Online,1991
fbf95529-5c83-45e9-93ac-c0222e0612dc,Food,51.35,9245,45a18d5e-bb9c-4881-89ae-78092a3e81f6,Supermarket,2005
f723f261-1cdf-46dc-a2e7-c3df41b53adb,Electronics,164.06,2494,7e5a6a9d-d254-4dd1-ad4f-c13e4cf8a314,Supermarket,2013
356f0ae7-0aeb-434a-98c7-77a9501f588c,Appliances,99.38,9096,7b4fd905-c1ad-4be6-a26a-3493e6f0a495,Supermarket,1996
2365e89b-2f05-416f-b101-ee7b06997e55,Electronics,328.59,7780,1c89b341-b3ad-4d55-92e4-4161cc452771,Fashion Store,1992
436bd8f3-d0d6-47eb-949a-17473d0309ca,Food,211.09,7013,e21d5f83-33e4-409e-b124-03745530d3fc,Electronics Store,1994
a09c4922-2399-4dad-9c4b-32aa0dc05705,Electronics,128.94,712,d1c08042-3a6e-4fb0-a7c6-328980ce5c40,Fashion Store,1991
3066f6d9-ef46-48e7-b98a-a5e74ee86ca0,Electronics,321.87,2566,7a05f208-5bff-4845-bf1f-a524eea2c311,Electronics Store,2003
02248441-5903-4443-84c4-01085872f928,Electronics,260.47,8079,3fb576dd-59f8-49bb-9f08-8461ad546ad9,Supermarket,2017
a0a344b7-5d04-4ebb-b0a5-7ff29fb4d57c,Electronics,374.71,5955,c87d8762-ec93-404e-8df8-c1a19664d19a,Fashion Store,2014
7ed66af9-1140-4927-b46f-aa0c48209e92,Appliances,355.65,2905,83e1d3fd-20a7-4355-b262-06f64035b617,Fashion Store,1994
58318ac0-f67e-4dfe-ae94-f5bb216b93bc,Appliances,481.71,5009,f0bd6d14-3d70-4ea2-a2d7-6ea77a64a98d,Fashion Store,2011
b69468b9-bfa2-4a2b-a642-dc1a8982f5db,Electronics,390.95,3386,f0430c34-7040-4c91-aa7c-ad2a48e12ff3,Fashion Store,2009
c66a11da-fa9c-43a0-9a79-ac3f095cd81c,Electronics,374.44,7760,9f614cd9-f099-43f0-aeaf-ee7c68363025,Fashion Store,2003
5f14b25f-2889-41f4-81cf-b5ba2dcded6c,Food,117.08,631,b66b26de-7f49-4b6d-845a-55a36b0ab1fa,Online,2002
db1f9e7b-ccd5-411e-a6fe-80f6145e931d,Food,225.43,4704,934750e7-b4a4-4b6b-9c2d-b60899aa081e,Online,2014
685f2147-d357-4c7e-a4a7-8c77f541c3db,Food,85.87,8250,d082c25c-afa0-4d4e-9ebe-8df08c86412f,Supermarket,1995
a0ee1065-7c86-4e50-bbde-de772691afdd,Food,165.93,6437,1ed94a1a-d200-4ddc-828b-dd5b60e86235,Fashion Store,2009
364b226e-44a2-4409-8293-936ef50a9a45,Electronics,50.26,7145,728d8d8e-e14d-43fe-b55f-b03b5f0bfbc7,Electronics Store,2020
7f6ff8be-8699-4c5a-bb87-a42e3f51c9ee,Electronics,60.54,4036,1ba6a618-992b-4f8f-82fe-a14a507ca2ed,Online,1995
5e79340d-8e23-4344-971f-b8f9179ad48c,Food,52.58,5608,37ed7d89-8eb5-4a70-9e0d-452d5559a330,Online,1999
c7239ab1-37f7-4ae0-b7ee-8de079f22c99,Electronics,205.01,317,b3abd649-602c-4aec-b573-32d0776df39c,Electronics Store,2008
904bf557-49db-412d-b5bd-5e2200e06631,Appliances,356.38,8211,c5944dd0-83b6-4b5f-871e-d855e5d0cc87,Online,1994
0a5ad706-63cb-4975-9198-db63eb6f3b92,Electronics,367.94,5853,5c4bcc2b-925f-4715-ae6a-983bd24c617c,Online,2019
e1b822ef-0624-44d1-a6e1-36a4ee934aa0,Clothing,209.0,9740,b1558fde-0e30-4dfe-aff6-24ecc9effc82,Fashion Store,2003
703d22b5-7eef-4859-b108-5d9f45637d42,Appliances,226.7,8730,57f51b44-01b3-4c75-b7bd-9cfa9cadeaba,Supermarket,1994
f6bdecb0-5a2e-4ee4-ac6c-8b095587bd15,Clothing,351.59,182,be14ead7-7fb0-4a89-92ef-857ed8fc39a3,Electronics Store,1996
d4e065d9-fce7-4672-b10e-2e81a58b6b41,Electronics,111.06,6922,e8e3dc1f-ef41-442c-b99d-d9ce69d40062,Fashion Store,1999
340a00d8-ae1b-4699-b7b3-fa7e1bb95c3a,Food,161.82,779,e135e40d-9bef-4d72-b383-9780f12135cd,Online,2010
d59b3ce6-888f-43c0-b690-de198e0c9a18,Electronics,187.15,3237,a1aefab3-e131-46b9-a869-adfba39e68c3,Fashion Store,2018
173ea05c-d3cf-4f07-8def-9dd5f0531f06,Appliances,205.26,1582,779e1d82-45d9-4f49-9db9-90ba7ffe9f2a,Online,1997
