Item_Identifier,Item_Type,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Sales,Outlet_Identifier,Outlet_Type,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type
9dc0c788-d803-432e-b9fe-72fa0e1c3a12,Clothing,0.32,Other,0.785942,361.75,6592,0a486e40-741a-4c4d-a385-806ac0f3538d,Online,1991,Medium,Rural
9d2b09b4-d138-4856-ae64-13548fb71711,Appliances,7.14,Other,0.65653,217.39,8599,63b9d0b5-5b42-41c0-82da-c97d62905b60,Fashion Store,2006,Large,Rural
597e8805-4b82-4ee2-abcb-d20bf5178978,Appliances,7.14,Other,0.552327,94.2,3666,c9f0a2bb-d700-41c9-b33a-fb88004a5cc7,Online,1999,Large,Urban
4840b488-4d44-4aee-892a-7e6bde5add45,Electronics,6.8,Other,0.40401,429.67,698,f66b0a19-8c3b-4357-b151-e47680e4de94,Fashion Store,1993,Medium,Urban
ed96610c-04aa-4cbb-8281-a28d3ca36a8a,Clothing,0.32,Other,0.699354,146.57,7589,e03732c7-614e-4c8d-b7b2-6f1216979f30,Fashion Store,2016,Large,Urban
59042d28-2925-40d3-84df-4c6549dff2e2,Electronics,6.8,Other,0.904832,317.14,3246,7d058261-fec4-4c17-a679-2cedd4790ac0,Electronics Store,1998,Small,Urban
f246ead6-5324-49b0-b75b-723b9ca52ca5,Clothing,0.32,Other,0.312423,313.14,156,f6bf0eb9-248f-460d-a5d7-8ef583e5db6a,Online,2018,Large,Rural
968dbc04-4d50-450d-84ec-079cb56018f6,Food,2.1,Low Fat,0.867845,71.89,2694,0fb2ca30-d417-4154-bcd4-183f066ee084,Supermarket,2004,Large,Rural
e200769c-982c-46a1-8b28-7a521fb0450b,Food,2.1,Regular,0.351974,283.55,1882,5d958deb-e259-4523-8597-27f36635e26f,Supermarket,1991,Medium,Rural
c99d6d31-5947-4431-9c54-4d50b78e35ef,Food,2.1,Low Fat,0.552875,214.4,4673,7d385461-8d86-4fb9-b7cc-e80b65054d68,Electronics Store,1997,Small,Rural
d7022053-fb97-463b-8489-f9fcf5010815,Appliances,7.14,Other,0.275931,420.13,1121,6183e6ff-e7b4-4304-80ca-7325fea4fe8f,Online,1990,Large,Rural
c8fe9efe-52cc-4dc9-9933-4021b652a60d,Clothing,0.32,Other,0.009544,105.88,2054,2afd5e1c-c57a-4e04-874c-e332a45d8c4c,Online,2006,Small,Urban
2ebf882c-6350-4dfa-8676-3910d61297ad,Clothing,0.32,Other,0.945309,216.82,6183,4ad5bc70-52c2-47a9-b3ff-54b9905dc6de,Online,1991,Large,Rural
33a9b815-255e-4982-a352-3574843cfe76,Food,2.1,Regular,0.374807,330.15,1545,08b60e66-7466-4445-81f2-fbc1281e4ce6,Online,2011,Large,Rural
397e8bc4-f30b-48bb-944b-9eb07a317bac,Food,2.1,Low Fat,0.356372,235.98,2285,ab494edf-dcb8-4ace-9904-ae54b195d4f7,Supermarket,1993,Large,Urban
bb73045a-5cde-4855-9858-ffba5be077a6,Food,2.1,Regular,0.235144,436.6,1916,107d6a55-8a80-4a37-aaf1-f2441e9942a8,Fashion Store,2001,Medium,Rural
90f4d3f0-9ad9-4b73-a369-bac599031ae0,Electronics,6.8,Other,0.432327,85.87,4813,18159c9d-9559-486c-af4a-8ebd2f8a5fb8,Supermarket,1990,Large,Rural
4728db05-d728-481b-a17c-080e87bd8345,Food,2.1,Regular,0.035244,408.67,1490,50032562-3038-49c4-a87e-15d2a102ab90,Electronics Store,1996,Small,Rural
3262cf79-40cc-4972-b33d-373ffa862112,Appliances,7.14,Other,0.484884,231.21,5959,6ed9d822-c4e2-46a4-9fa8-79755a36ce78,Supermarket,1998,Medium,Rural
26e4ccc2-67b9-4f21-a169-6b5264211517,Electronics,6.8,Other,0.914576,150.71,7186,0c35d8bc-c7cd-409e-86e5-569f0632ae30,Supermarket,2020,Medium,Rural
aea7a8ed-6781-4b9b-be1d-93ef588012fe,Food,2.1,Regular,0.410253,127.09,4416,fb07b93a-c56d-4fd6-9417-d3649a693e08,Electronics Store,2012,Small,Rural
3b026301-08b7-44e6-a31c-7813b8f74d16,Appliances,7.14,Other,0.725288,491.92,383,7f38ae5d-7861-407d-9da2-1b777257c499,Fashion Store,2005,Large,Urban
e048c4bc-61e1-491a-aee9-fdcf1bf2c794,Electronics,6.8,Other,0.741933,261.19,7833,f6e2fc83-c394-42cd-8b4f-310040fc2c8f,Online,2002,Medium,Rural
2b9862c1-5c46-45e1-a040-c55fda4119ea,Clothing,0.32,Other,0.544393,207.77,5964,13d41c95-1118-4db0-9e6d-d7926542ad24,Fashion Store,1992,Medium,Urban
97bc3a89-96d3-4a7c-a1c6-50fbcf46fb38,Appliances,7.14,Other,0.416489,177.53,2162,bf84eb43-fa74-4330-8123-9b301d8c826b,Fashion Store,2017,Large,Rural
147da394-b8c8-4423-a77c-12eaa3bf1567,Food,2.1,Regular,0.666356,298.46,3650,cfa48c6f-0ba0-4c2c-80d5-89fc31411615,Electronics Store,2019,Small,Urban
79a8cf53-6246-4a64-9281-bba80af5afa7,Electronics,6.8,Other,0.346076,188.86,3949,cccfe313-94f0-40d8-8d6d-d94399389d0b,Fashion Store,2016,Small,Urban
601bc3b7-3b25-4762-b188-175967a5fae6,Electronics,6.8,Other,0.497579,95.29,5468,33f44d6b-33f5-4530-835e-cf3134f72756,Fashion Store,1997,Small,Urban
f66f06da-5e5c-42ef-831c-958afee74f3f,Food,2.1,Regular,0.603174,113.05,2162,04050167-367a-4927-8471-c4a680996b1c,Supermarket,1991,Large,Rural
a8cd85be-ca9f-4b88-9e31-d83bf6ad682d,Electronics,6.8,Other,0.590075,102.97,9166,61b3f356-65df-4263-9e64-e9f41b65b764,Online,2006,Large,Rural
2261c82c-525b-47e3-b8d0-61169d870768,Food,2.1,Low Fat,0.596102,457.99,382,5c546501-6cbc-4edf-a90e-3d52992336d8,Electronics Store,1994,Large,Urban
a4364c8e-2989-40ed-8082-6223cfa7d1cd,Appliances,7.14,Other,0.703147,184.59,9377,13b1b07d-f7a8-4ee9-b12e-1e5346857ff1,Online,2016,Small,Urban
30e88a5b-934a-40b0-8f71-2e6d7a05e2e2,Food,2.1,Regular,0.503487,210.26,6110,ef258cd5-783c-4873-b88c-a007773e9552,Fashion Store,2008,Large,Urban
93c34b8a-be21-46f8-be6a-d1d5a27cf8c3,Appliances,7.14,Other,0.48569,200.93,5121,948e5a0a-0491-4c5c-ae87-6f969ec84976,Electronics Store,1995,Medium,Rural
1e2f9c4e-6024-4510-834b-8a59c5c4176a,Clothing,0.32,Other,0.667622,321.95,6034,23ff2f98-5b03-4c53-8dda-1747b9bc1b1b,Supermarket,1990,Medium,Rural
966b9cda-fdf4-41bc-b3a7-2acb94436cdc,Clothing,0.32,Other,0.935132,190.03,3031,4db8352f-1c3f-4972-a437-e194b8572195,Fashion Store,2003,Medium,Urban
1e581a0b-04b9-40f0-9ca1-040dea30f40c,Electronics,6.8,Other,0.583827,384.84,7701,7a3d4d83-6e92-416d-bb8a-8fac4140c0bf,Supermarket,2006,Large,Rural
068475a9-02ac-4706-b384-5a6c9655e36d,Electronics,6.8,Other,0.165689,461.08,2004,7338aa8c-fdc6-46f4-8c34-1da10359549f,Electronics Store,2008,Medium,Urban
218e400a-2c22-441f-b8c0-033b2e589a98,Clothing,0.32,Other,0.755426,399.33,7861,b93f15e9-444d-4b2d-8301-39d9d10bcb7c,Electronics Store,2006,Medium,Urban
226a2fd7-4319-4d4d-94e8-c2b7c482790b,Electronics,6.8,Other,0.05596,470.23,6287,c2893a22-aa5c-4f51-87b2-b314b6e4dddc,Fashion Store,2011,Small,Rural
6a317d1e-9457-4d26-85ab-daa1229c9698,Appliances,7.14,Other,0.368702,278.59,354,5d137855-d72a-411e-8f5c-c7aafb49b766,Fashion Store,1993,Large,Urban
e3e78839-b0b3-4f86-9545-782bc12c707a,Clothing,0.32,Other,0.620312,165.54,4339,fe6d9922-dc8d-41a5-9ab9-90b354f78a6c,Fashion Store,2004,Large,Urban
39dca344-0717-474a-9660-4a58a7f3a0ff,Food,2.1,Regular,0.433275,464.79,8122,23d0b5ff-e757-490a-8423-61cfb6e84ed1,Supermarket,1993,Medium,Urban
6a5462b0-1acd-454e-8d78-61acd59ac5e9,Food,2.1,Low Fat,0.134864,384.14,7029,77a69394-51a7-4292-b4f7-8bd096faeeb7,Supermarket,2010,Small,Urban
1ae87fee-47f1-4b1d-8f0e-fb158ef3787d,Electronics,6.8,Other,0.890374,324.37,3363,778065cc-5901-4759-b2e7-4d81d7a37121,Online,2006,Small,Rural
2d0cd30c-5779-4502-aa43-c2cbc6764e4d,Food,2.1,Regular,0.449732,99.19,4308,6826341c-4fdf-4c72-b01c-da7839e2abbc,Supermarket,2001,Medium,Urban
a2f11ee6-5713-402d-bac2-0daf0bbc27fa,Clothing,0.32,Other,0.079319,418.88,1543,1cb0042c-f1a1-498e-ad22-771baf7608b9,Fashion Store,1993,Medium,Urban
32c030c9-15f2-4678-b168-19969cff39a5,Clothing,0.32,Other,0.350972,60.13,1137,fea112a0-686b-416b-aa33-cdf46d70d842,Supermarket,2003,Medium,Urban
def8f6a4-7c91-4c7e-a07d-41a18df925fb,Electronics,6.8,Other,0.828069,222.6,231,91a78651-4a7d-4eac-a256-eeb3241ae075,Supermarket,2013,Medium,Rural
a3576a03-8b3c-41ad-a5ac-ccf241c4ac17,Food,2.1,Regular,0.630305,243.5,2002,59b61b46-7c10-4531-8ffc-d4f250cb3508,Fashion Store,1997,Large,Rural
7d5414df-4173-4b2f-95d3-6ff1de506454,Clothing,0.32,Other,0.312889,294.85,5777,77c82427-2517-41d6-a5b4-a513e8e3beb3,Electronics Store,1993,Large,Rural
c491403a-5e61-4df4-add7-71ecc3998ef9,Electronics,6.8,Other,0.024464,468.45,4599,1e661702-f23f-45bf-8f8c-b0ab5fa5ebb7,Supermarket,2018,Medium,Urban
e2828ecf-949f-4b91-ad6f-34437292c1b2,Electronics,6.8,Other,0.909428,431.73,5633,6e25c4ef-6cb9-40af-a5a9-63ed8a956c71,Online,2020,Small,Rural
cc13742b-f8ab-4931-a9ac-c02e552054f6,Food,2.1,Regular,0.686241,378.05,7822,c62e3a58-4a2a-492a-8616-e44ef086faf6,Electronics Store,2009,Medium,Rural
9c77f7ef-6fff-4478-8789-3482ef60e6ac,Electronics,6.8,Other,0.124005,420.84,9688,eb9cc188-24c1-4839-9b10-4654cef8acf0,Supermarket,1990,Small,Rural
825b2338-50eb-40fb-b698-496d32179faa,Food,2.1,Low Fat,0.422254,472.1,5737,7995a42d-e0d5-4eca-bd0d-7d85f91053f8,Fashion Store,2012,Large,Rural
6f2547ac-3e57-4d38-abaa-a1e5a191f7a5,Clothing,0.32,Other,0.866604,179.19,4592,9f5479b0-d613-4c7b-bd76-f764a1f01bdb,Online,2006,Small,Rural
34392004-054e-49eb-a554-1322d97e6edf,Clothing,0.32,Other,0.74027,436.42,9449,8e2113ce-1180-485c-a9d5-0ababd80f0ef,Online,1996,Large,Rural
fe437acd-2492-43ea-ba4e-e647844b65ce,Food,2.1,Regular,0.984238,152.29,1639,22acd77c-26e2-4d6f-8b01-8ddc8ea72dd9,Fashion Store,2000,Small,Rural
a47de0b7-8bc1-4245-8cbc-42a4682cdd93,Food,2.1,Low Fat,0.188118,101.59,3029,cedcd87e-8a93-4cb0-b9fd-c734f9965df2,Online,2007,Large,Rural
5e428755-ab7d-4e53-bef4-ea5b41d7757f,Food,2.1,Low Fat,0.392993,326.75,4870,af3c47cf-ab07-4d7d-923c-8ece6e17a536,Online,2001,Large,Urban
472cf2ab-261d-46da-a012-3caba15e3f99,Food,2.1,Regular,0.549346,75.04,5950,44a4f765-3919-4abd-8dd8-6ceb882981d7,Supermarket,1999,Small,Urban
9b34a400-effb-4540-8019-a9a7e96bd7cb,Electronics,6.8,Other,0.730133,95.86,842,18d8755f-c99c-4a30-b26e-48aa8122407d,Online,1997,Medium,Rural
41c601fe-60df-4c79-bad1-cfaef02d705e,Electronics,6.8,Other,0.320023,475.97,5795,f8916ab0-2910-4ff4-b00e-87930e76d401,Online,2019,Small,Urban
afbef589-01c0-4a7d-bdfd-056b9a507923,Appliances,7.14,Other,0.485599,342.41,5281,4f6cbda6-b624-4da6-b9c9-bbe9dacd9d83,Electronics Store,1993,Medium,Urban
9fa83d74-1d15-41da-83d8-56e564af0215,Appliances,7.14,Other,0.890578,446.91,7186,9f227b3a-bfa1-49f1-b13e-fc8412aea962,Supermarket,1997,Medium,Urban
46b469c6-ae9d-41c5-a557-2dba252b2ae9,Appliances,7.14,Other,0.14982,449.42,3003,99b43e5d-c1ed-4fa1-8acc-17cbd516ab1b,Electronics Store,2006,Small,Urban
8d27053d-4db7-4652-9b0d-df6e6c21bbb3,Food,2.1,Low Fat,0.047458,452.16,6838,853c4b69-98d5-4399-a10e-a81915a0fa69,Fashion Store,2016,Medium,Urban
935e1105-0403-4004-8d10-9f11f385f642,Food,2.1,Low Fat,0.46122,255.18,1912,3a2316c1-6637-4bd8-b5b5-05c85a0af0df,Online,2020,Small,Rural
cfb630f6-4270-498c-a2b9-99bcc07de266,Clothing,0.32,Other,0.447245,218.12,4381,b4e297e8-08d5-4a4f-a69c-37d127ff3930,Electronics Store,1991,Small,Rural
3e014e39-06d9-4305-941a-3a0a2e565ab6,Food,2.1,Low Fat,0.159207,443.77,476,b477b7cc-3b1d-4d0a-81d8-91361696b9df,Supermarket,2012,Small,Rural
9ac5f5a7-e18c-4e26-88f2-6eda0f3155b6,Clothing,0.32,Other,0.608746,475.51,2657,df50f34a-7fef-4220-afe6-5e2337dcbe22,Fashion Store,2008,Small,Urban
0714a9e0-6d72-4e77-9b31-37214f4623fe,Food,2.1,Low Fat,0.845188,165.59,1427,ccfd784f-a1fb-409f-bc55-adc695d8bd21,Online,2010,Medium,Rural
64709be2-e6e1-4c40-905c-752c0684f196,Food,2.1,Low Fat,0.243618,361.85,2259,83347577-4420-4e0c-bf5d-cf8c06976b0f,Fashion Store,2003,Small,Rural
9458ea91-a89a-4eb7-b1f4-45f158c6e01d,Clothing,0.32,Other,0.716364,326.07,6528,87359043-5935-48f5-a4af-634e94c55b97,Supermarket,2012,Small,Rural
8145017a-1964-44e6-b156-2c6cba77885a,Food,2.1,Regular,0.926486,290.59,7729,ab0e485c-fa70-4cdf-ae87-d9d4f4e5cee6,Fashion Store,2004,Medium,Urban
be95854e-7f28-423a-a156-446102622c18,Clothing,0.32,Other,0.213382,131.67,9167,78415714-5c07-4ebc-90b4-5007b659b457,Fashion Store,2014,Large,Rural
3018dfef-ea0a-4e6d-85e7-9ba7ee16753d,Food,2.1,Regular,0.727038,136.2,2291,d37d9926-d94f-4165-8f3e-66d576701f95,Supermarket,2006,Large,Urban
fc024411-425a-41c1-afe8-8ad865b8c961,Clothing,0.32,Other,0.591197,414.25,1690,431ae67a-d381-48ca-b601-03df85c46238,Electronics Store,2012,Large,Rural
246732ad-afa2-48c2-a30a-5714b5a5bc31,Appliances,7.14,Other,0.90013,389.7,9404,510cca0a-6923-4bbb-b9db-0edb3c6059a4,Fashion Store,2012,Small,Urban
ad08cd7e-2d37-407b-a4ab-03d2c6ff42cb,Food,2.1,Low Fat,0.382714,182.73,8885,f4661264-b6a4-472c-9a80-671b440b1439,Online,2017,Medium,Rural
084935ba-c511-496e-ad7c-71c198be62f8,Electronics,6.8,Other,0.647077,254.54,3809,7ea8d665-a551-4033-8595-b75b3a763849,Fashion Store,2008,Small,Rural
ca3bf2b9-296f-44fc-9156-5034dcf0f7e8,Electronics,6.8,Other,0.444135,451.54,3925,4d1dac4a-3196-4972-85bd-a107eb2ae61c,Online,2020,Large,Urban
84c38d39-a60c-4718-b315-5c01bda9bdd3,Appliances,7.14,Other,0.111054,359.33,3394,067188e6-e264-48ee-86f8-b52c1bf0ac4e,Online,1997,Large,Urban
583d70c7-0f5f-437c-a871-b61f98139274,Appliances,7.14,Other,0.526104,140.04,1972,d639757e-bbbf-4e81-bb64-c72a76d10d7b,Online,1997,Medium,Urban
36ac4064-18ce-480c-bf97-5176aefe145c,Electronics,6.8,Other,0.036322,160.97,2341,fc29d836-d967-4abd-9a46-5d08d1e19843,Fashion Store,2001,Medium,Rural
1713c469-93a1-43e9-ad69-52fae66f2118,Food,2.1,Regular,0.760955,162.58,4631,ea74eca2-47d2-486e-b099-f572d9e78d2f,Supermarket,2007,Large,Urban
34319d89-86aa-411f-b966-1ef7b3bf52d8,Food,2.1,Regular,0.551433,403.92,5773,19945f51-6ea2-4e57-9cbc-1df6475e46a0,Supermarket,1999,Small,Rural
0dfc4f66-15b9-40ae-b0bf-a3d4f9f63ed9,Clothing,0.32,Other,0.00056,311.34,622,17b8bad1-18cb-4931-b33a-583f7254bd38,Supermarket,2007,Medium,Rural
430ca160-89c9-4852-ad37-d4ccb3b3c992,Food,2.1,Low Fat,0.081401,70.23,4888,120f0b43-ffbd-4b57-be66-ebe96a3b9a58,Electronics Store,2010,Medium,Rural
0dcada8e-2433-4e41-957f-9ffa4d4051cb,Electronics,6.8,Other,0.898058,64.21,1148,7a126d4d-7a5d-4a78-a93e-f13dbb3d22cd,Fashion Store,2018,Medium,Urban
ad9a5c03-9441-41c6-a409-71367ceae892,Clothing,0.32,Other,0.207534,67.23,2167,0d762e51-4847-457b-a14b-fdb204b7f0a9,Supermarket,1993,Large,Rural
cedcb4c9-3a7d-494f-b3a6-5a6cef6ef053,Appliances,7.14,Other,0.991363,226.75,6390,2af711eb-351b-4066-829e-d45a3348578c,Fashion Store,2020,Medium,Rural
98b2de15-65b9-4699-a281-5fbe137169d8,Appliances,7.14,Other,0.223427,350.88,9465,43950b7c-54cc-4808-a9b5-d8303a314daa,Online,2010,Small,Urban
ed322642-1bd6-45e8-97ce-bc48d9f71279,Electronics,6.8,Other,0.942139,458.76,9606,f4078fc3-5fa0-46cf-8247-b0ee290b1dda,Fashion Store,1991,Large,Rural
7cab5f30-4aec-4b65-bbd0-1ecf076e20cb,Appliances,7.14,Other,0.747823,445.08,7291,649a7077-41ee-463e-9464-870a6299afad,Fashion Store,2013,Small,Rural
ae9e4577-5c0a-41dd-ae26-e78c62ae7109,Clothing,0.32,Other,0.022252,350.83,5916,6e455e03-d03f-4517-9bd7-c93fb2246f1a,Online,2017,Medium,Urban
fbf3d65b-0535-4779-98b2-2edeb4860149,Appliances,7.14,Other,0.290801,443.53,6514,ea55e8fc-512d-4381-85bf-2189d40dab4b,Fashion Store,1998,Medium,Rural
5a8b3a01-0a10-48f6-82fe-e871aa270f82,Appliances,7.14,Other,0.064483,475.5,5278,a02d4d24-bf46-4155-b57c-b1eab92e177e,Electronics Store,2000,Medium,Urban
f1a18714-b2d3-458c-a3ae-68838fec7298,Appliances,7.14,Other,0.99507,64.79,5420,af0a75ea-5f15-48da-a008-657c4af46594,Fashion Store,2016,Large,Urban
1d91d05a-0fa8-45ea-81e8-98d91ab7ad0d,Clothing,0.32,Other,0.187753,184.71,1790,c8be6145-5d89-431a-9ea0-cb97a1ed09f6,Electronics Store,2010,Large,Urban
58177441-c47a-47bd-8a64-d70076815d5d,Electronics,6.8,Other,0.972966,184.29,7578,7ea60937-f590-4baa-830a-4441f14a8d2d,Online,2015,Small,Rural
f028c8a2-d83e-40cf-8d74-6ef468c30be7,Electronics,6.8,Other,0.335822,257.77,6672,7ca09f4a-724d-4c8c-a6bb-62a9a95c072e,Supermarket,2012,Small,Rural
8753ee38-b9d4-4937-b4e0-df81b999e190,Electronics,6.8,Other,0.886185,237.32,7353,8ef9426c-58c4-4959-8787-6d3c7e36a310,Online,2014,Medium,Rural
ebcd3a91-1c69-4410-a851-81245972b6e4,Electronics,6.8,Other,0.203825,172.96,3303,477dcd10-a5dd-46c5-8b51-64d6cedeae8f,Fashion Store,2006,Small,Urban
9d20114c-5745-4804-8048-f0f34e263efe,Food,2.1,Low Fat,0.304972,207.58,3642,92eabf70-5e8f-4101-84e3-a871a01471e1,Online,2019,Large,Urban
e93dd614-6647-4cc1-aeca-d77198169db0,Clothing,0.32,Other,0.777585,96.24,8245,a56c7418-7549-4ff0-b244-ae931894295a,Supermarket,1990,Large,Urban
2c85daae-3c77-4f27-8b25-43b40ed972bb,Electronics,6.8,Other,0.294985,247.1,5103,04ac329a-52df-4357-b7f2-065c7f8cd30a,Online,2020,Small,Rural
e44d3366-1439-461d-b8b3-2b258ee15c04,Electronics,6.8,Other,0.820148,285.8,3842,bc61d231-f4a8-4255-96ca-f535212f9832,Supermarket,1994,Medium,Rural
1775376b-cf85-4e9d-948c-76681e9eba94,Food,2.1,Low Fat,0.508804,146.57,4084,5716e5e0-1d95-4ec5-a202-24a251675bcb,Fashion Store,1991,Small,Urban
c87f668c-baec-4c04-989b-d8b9c90b66e4,Appliances,7.14,Other,0.137469,116.95,5064,4abe661e-118c-4ada-937c-14463ba4f1d3,Electronics Store,2010,Small,Rural
9f71664e-a42a-4d3a-a92f-12ad68f411fb,Clothing,0.32,Other,0.186694,462.08,7896,e34ea5ac-f10e-479e-a2cd-99dde90c3815,Electronics Store,2003,Large,Urban
a5c8dab8-0f72-434d-ab78-1065639771f2,Food,2.1,Regular,0.484102,413.05,6916,becc3fd3-3813-42bf-939f-f08cb20096db,Supermarket,1999,Large,Urban
68f81754-eca6-4779-8d67-8417a17f7a3d,Appliances,7.14,Other,0.728051,289.42,433,e5fbd205-6cff-40d9-9566-c11836856e77,Supermarket,2014,Medium,Urban
e101843d-552a-49f8-9cf9-6bfcc4987724,Clothing,0.32,Other,0.527676,257.47,373,cec95798-5e14-4eae-80dd-1f5b31457cd6,Electronics Store,2013,Small,Rural
fb13da97-f32e-40f0-bc85-942d6b6ae988,Appliances,7.14,Other,0.284078,187.57,9283,9b8cadda-0dc5-4855-82f2-ad8b2a4f3c6b,Online,1994,Small,Rural
d31b5334-d0d9-4176-9f6c-d06fca11ab51,Appliances,7.14,Other,0.148304,485.28,2454,c6d79ccd-2b90-42ae-a2d8-0de9b72172ff,Electronics Store,2019,Small,Urban
e9e09e74-311c-419e-b19a-d02978c88d0c,Clothing,0.32,Other,0.799514,481.53,7744,ba0acc8b-b572-49bf-b7b6-14aeeded4ccf,Online,2011,Large,Rural
e9640451-f7e4-4039-97df-dcdf26f695a1,Clothing,0.32,Other,0.655114,57.73,8736,7238c99d-58cd-4c07-bbb4-d383bef4e266,Online,2016,Small,Rural
d4b8ac27-0879-49b7-b573-4daf6ac23bff,Electronics,6.8,Other,0.906119,192.1,3563,dc23b784-263f-44bf-99c1-8d2c36f7568e,Supermarket,2008,Medium,Rural
155a87ab-1171-4640-952d-b8a687c65eb8,Appliances,7.14,Other,0.389968,371.41,9143,545437cc-5bd9-4a84-a99c-ad515b46f9f7,Electronics Store,2002,Large,Rural
84399c87-ad41-401d-b0f7-08eafc4ece17,Electronics,6.8,Other,0.458085,316.21,7097,46faaf38-aed6-49f2-9786-4dab80e45858,Electronics Store,2018,Small,Urban
7f9e89c7-2dfe-494c-b436-5d0624f5a28b,Appliances,7.14,Other,0.967669,76.66,1980,40019939-347e-404e-acdd-a1affabeb6c1,Online,2018,Medium,Rural
bf0e2d31-3fea-40df-bf29-3383c91f9f9c,Food,2.1,Low Fat,0.849918,250.97,2125,74c508b9-8227-42d9-9598-123ac924a1c4,Supermarket,1995,Large,Urban
7c0beb5b-9a39-453b-8fff-770efed8c9ea,Appliances,7.14,Other,0.755482,277.07,6133,45322c5b-84ce-4e63-ac14-c3e00f71fd30,Electronics Store,1992,Large,Urban
dbd4ebdb-9fac-454c-84e0-45ebc852be38,Electronics,6.8,Other,0.636975,482.53,3990,6a4fd390-1636-4ee7-b201-3e05701fbb49,Supermarket,1992,Medium,Rural
4fc43e83-9ec2-449d-9631-8f6b7a792a6e,Food,2.1,Low Fat,0.355002,469.91,4704,c9af4ced-def4-4602-85ef-6c99c0bb6f3a,Supermarket,1992,Small,Urban
a6d27183-2e6b-4a5e-9d90-88d183b6bad4,Food,2.1,Regular,0.173859,125.83,7544,dffc1936-faa8-4b83-8bcc-0b91cc7959b0,Online,2013,Large,Urban
9599990a-4e45-4db5-acdd-98183b52d7a8,Food,2.1,Low Fat,0.335594,103.35,4703,4e56c8d7-4152-4ec0-bb7a-551e02c23ee5,Electronics Store,2014,Medium,Urban
36bb73b5-53ab-4a8f-aa92-7aea55fd504c,Electronics,6.8,Other,0.080492,195.81,9305,436b5fe7-e957-41d5-bf4c-3ca1c782f5dd,Supermarket,2009,Small,Urban
a7aeaa56-f081-4d00-a708-6dd70c338403,Clothing,0.32,Other,0.506057,295.35,8168,9c369262-c1d6-47a7-a7df-cffe044c1570,Online,1993,Medium,Rural
4e07aadc-57f7-4a81-9f7b-1dc5ec461474,Electronics,6.8,Other,0.362114,440.79,6927,a6b1a68b-663d-4203-bd4b-85c0713bd4d2,Online,2010,Medium,Urban
866d9f04-1f06-42ea-8ff8-8295ea43b4fd,Appliances,7.14,Other,0.639434,437.02,2086,cdb3db4a-ad60-4f4d-b931-0582f76a4feb,Supermarket,2006,Small,Urban
1e817109-a7a9-4d72-abaf-ba30796d52fc,Food,2.1,Regular,0.898635,281.85,9760,e1510b59-185f-487e-99fd-005c0b38a785,Supermarket,2004,Medium,Urban
9e181969-7d73-43e4-bbb2-9d113bcdb3fd,Clothing,0.32,Other,0.256919,483.6,6411,5e16e1f3-9403-4a60-8f3e-8ae941484984,Online,2001,Large,Urban
88d5a876-afa5-45e6-8ecf-1c044c2e54bb,Clothing,0.32,Other,0.954116,479.6,2659,e0046386-6dd4-4359-8007-c66c2d310edf,Electronics Store,2015,Large,Urban
bba31f25-1400-415f-9a65-6d9eeacd9d30,Food,2.1,Low Fat,0.304917,389.66,6010,4fa25114-a1db-4d61-bd3a-e6bfcf83692e,Online,1998,Large,Rural
0da0ca50-25ca-4dc6-8bfa-45d254ec8db9,Appliances,7.14,Other,0.660356,426.54,553,e3cb502c-c709-46d0-b9dc-0c48598f0404,Online,2006,Large,Urban
da5164e2-0c21-4f46-962a-1f6c2831155d,Appliances,7.14,Other,0.90287,481.73,6433,87f2a4a1-3b6c-4901-ad65-d27135b78e92,Supermarket,2017,Medium,Rural
9deda813-9818-4b07-a5b5-cd3ada9435ab,Clothing,0.32,Other,0.67594,429.13,9917,a42799d7-ad1a-48f2-afca-c17f5ff47d95,Online,2018,Large,Rural
811c8143-f6d5-40ec-aaab-eee12554f1e2,Appliances,7.14,Other,0.623953,298.44,5689,92110db5-ceac-4195-a9c3-930af1c33893,Online,2008,Large,Rural
d6c1691c-0259-4cb8-b612-afd1931491ea,Electronics,6.8,Other,0.712872,133.61,2852,ccda32fb-aa02-4de9-a09d-67e6adfe8df9,Supermarket,1992,Large,Rural
57d0ca6e-5240-4c11-98a3-24c13197702e,Appliances,7.14,Other,0.23874,472.49,9204,dc4a52c3-ab17-498f-bcf6-6711b3ce3375,Electronics Store,2007,Small,Urban
2b282a75-d36a-483f-80fb-a79a43751078,Clothing,0.32,Other,0.438411,411.38,2440,803acfe7-7f6c-4971-9d7d-89616ccad89b,Online,2005,Medium,Rural
93e232cb-6994-45a9-ae56-9049a827f9c0,Food,2.1,Regular,0.328974,359.28,7292,d875b5b7-2750-4b77-afe6-089d5c917365,Electronics Store,1995,Small,Rural
c932beb2-05c9-4230-8d11-b91858da5bb6,Appliances,7.14,Other,0.611494,136.66,5937,ecea7456-cdba-4eb8-815f-0e584ff1a31e,Electronics Store,2020,Small,Rural
a4c92609-5059-4876-9fda-a29716097fab,Food,2.1,Low Fat,0.116998,361.74,1347,d6e62d1e-bee7-4dd5-adcd-3790e5b1981f,Electronics Store,2004,Small,Rural
47436c71-89a0-477f-82db-2a0a448c6044,Appliances,7.14,Other,0.572598,408.68,7999,441c0a65-f1c0-4958-856d-724f7ee580b8,Online,1999,Small,Urban
