item_id,date,month,year,location,category,item,sales,price,discount,total_sales_value,profit_margin,advertising_spend
100796,2023-03-21,3,2023,Mumbai,Toys and games,Games,2516,2215,5,5294293,1788,3738
100796,2023-07-14,7,2023,Pune,Toys and games,Games,2471,660,28,1174219,441,9260
16266,2022-05-07,5,2022,Bangalore,Beauty and personal care,Hair care,1675,2399,8,3696859,2056,8817
941213,2021-08-14,8,2021,Kolkata,Electronics,Television and home theater,619,1814,22,875835,81,2604
965420,2023-03-04,3,2023,Pune,Books and stationery,Art supplies,1482,3587,10,4784340,1328,773
712704,2023-05-19,5,2023,Kolkata,Other,Musical instruments,2894,2263,20,5239297,596,6871
616313,2021-11-30,11,2021,Bangalore,Beauty and personal care,Skin care,1112,3293,26,2709743,2431,9146
712704,2021-06-14,6,2021,Mumbai,Other,Musical instruments,1877,4974,20,7468958,620,7705
265020,2023-07-04,7,2023,Pune,Sports and outdoor,Outdoor clothing,1032,3800,30,2745120,3010,1490
920471,2022-04-05,4,2022,Ahmedabad,Toys and games,Puzzles,1728,4682,15,6876921,1980,5438
936403,2022-03-10,3,2022,Chennai,Dairy,Milk,75,4987,10,336622,2134,9735
57527,2022-11-28,11,2022,Chennai,Beauty and personal care,Makeup,880,3963,23,2685328,1501,1899
323539,2022-03-11,3,2022,Delhi,Books and stationery,Stationery,765,1695,6,1218874,1152,9111
137626,2023-07-21,7,2023,Pune,Clothing,Accessories,1601,1514,30,1696739,559,8289
423976,2021-02-10,2,2021,Hyderabad,Grocery,Spices and herbs,1331,1597,30,1487924,648,3654
959447,2022-04-28,4,2022,Kolkata,Home and kitchen,Kitchen appliances,2098,4128,6,8140911,1687,9937
712704,2021-07-18,7,2021,Bangalore,Other,Musical instruments,650,2050,30,932749,688,649
260309,2021-10-25,10,2021,Delhi,Electronics,Computers and laptops,591,977,19,467699,794,368
347292,2022-09-02,9,2022,Pune,Automotive,Car parts,2050,517,25,794887,138,8632
288342,2023-09-05,9,2023,Chennai,Toys and games,Crafts,262,2172,28,409726,1366,6702
44017,2021-12-27,12,2021,Delhi,Grocery,Beverages,1027,987,28,729827,611,7699
118120,2023-03-05,3,2023,Hyderabad,Grocery,Canned and packaged food,1314,1696,12,1961118,1551,2083
347292,2023-03-07,3,2023,Bangalore,Automotive,Car parts,2978,2876,16,7194371,828,2816
686914,2023-05-14,5,2023,Ahmedabad,Toys and games,Toys,1572,2617,25,3085443,1182,2073
712704,2022-12-17,12,2022,Bangalore,Other,Musical instruments,763,645,27,359258,432,132
347292,2023-02-24,2,2023,Bangalore,Automotive,Car parts,2828,931,27,1921993,398,3383
616313,2022-07-26,7,2022,Bangalore,Beauty and personal care,Skin care,1920,3138,2,5904460,32,8730
712704,2023-05-12,5,2023,Kolkata,Other,Musical instruments,2664,600,25,1198800,288,2397
347292,2023-06-22,6,2023,Kolkata,Automotive,Car parts,1827,1067,1,1929914,290,6447
288342,2021-09-05,9,2021,Hyderabad,Toys and games,Crafts,1920,1731,13,2891462,333,6784
686914,2021-04-26,4,2021,Kolkata,Toys and games,Toys,1441,1712,20,1973593,413,5225
965420,2021-03-27,3,2021,Chennai,Books and stationery,Art supplies,359,4919,16,1483373,4099,9983
957346,2023-05-06,5,2023,Pune,Automotive,Oils and fluids,1928,2652,27,3732530,1733,6430
323539,2021-10-24,10,2021,Hyderabad,Books and stationery,Stationery,2896,4577,24,10073793,3797,419
616313,2022-05-04,5,2022,Delhi,Beauty and personal care,Skin care,463,2140,10,891738,1446,9045
959447,2021-09-01,9,2021,Mumbai,Home and kitchen,Kitchen appliances,1779,808,19,1164319,14,1931
785610,2022-07-24,7,2022,Chennai,Home and kitchen,Decoration,1539,4237,22,5086179,4035,2338
927877,2022-12-26,12,2022,Mumbai,Other,Pet supplies,996,2055,23,1576020,1873,2403
957346,2023-01-27,1,2023,Bangalore,Automotive,Oils and fluids,2294,1966,2,4419803,1554,2392
347292,2022-05-27,5,2022,Bangalore,Automotive,Car parts,2536,1033,24,1990962,913,527
100796,2023-09-26,9,2023,Kolkata,Toys and games,Games,694,2177,0,1510838,536,1723
288342,2021-09-08,9,2021,Kolkata,Toys and games,Crafts,852,2911,11,2207353,1429,337
920471,2022-06-28,6,2022,Delhi,Toys and games,Puzzles,2181,2006,19,3543819,529,5537
137626,2023-04-08,4,2023,Hyderabad,Automotive,Accessories,683,1735,29,841353,1280,8554
265020,2022-01-25,1,2022,Delhi,Sports and outdoor,Outdoor clothing,1605,2411,30,2708758,720,3414
118120,2023-05-11,5,2023,Kolkata,Grocery,Canned and packaged food,2189,578,28,910974,158,248
923713,2023-09-22,9,2023,Bangalore,Sports and outdoor,Fitness equipment,2611,4189,0,10937479,2490,9256
527637,2022-11-04,11,2022,Hyderabad,Clothing,Shoes,599,4170,0,2497830,2320,1834
8854,2021-11-18,11,2021,Pune,Grocery,Meat and seafood,1364,3269,18,3656311,1665,9550
740351,2021-04-29,4,2021,Pune,Grocery,Bakery,923,404,12,328144,30,3587
590178,2021-10-08,10,2021,Hyderabad,Books and stationery,Books,1791,2317,23,3195305,1002,8410
57527,2022-04-17,4,2022,Mumbai,Beauty and personal care,Makeup,1188,1846,21,1732507,1507,9608
965420,2022-10-01,10,2022,Ahmedabad,Books and stationery,Art supplies,1465,2895,12,3732234,2598,6870
590178,2021-12-05,12,2021,Mumbai,Books and stationery,Books,16,3481,21,43999,1237,4460
423976,2021-01-27,1,2021,Pune,Grocery,Spices and herbs,81,3689,13,259963,2030,1249
157636,2022-10-16,10,2022,Pune,Home and kitchen,Furniture,2558,2583,22,5153704,2388,7083
686914,2022-07-04,7,2022,Mumbai,Toys and games,Toys,2874,1858,21,4218514,1590,1078
119346,2022-03-04,3,2022,Bangalore,Electronics,Audio equipment,1378,3342,29,3269745,700,5874
785610,2023-02-26,2,2023,Bangalore,Home and kitchen,Decoration,2915,2883,16,7059313,2744,3079
241400,2023-09-17,9,2023,Kolkata,Other,Gifts,1911,4837,3,8966201,835,3878
81516,2021-10-20,10,2021,Delhi,Dairy,Butter,2776,115,18,261776,80,6026
927877,2023-05-09,5,2023,Hyderabad,Other,Pet supplies,925,3860,5,3391975,3686,5654
771439,2022-07-21,7,2022,Bangalore,Dairy,Ice cream,1389,3756,25,3912813,3491,3202
758146,2022-05-30,5,2022,Mumbai,Sports and outdoor,Cycling,2026,816,15,1405233,114,5841
977511,2022-11-14,11,2022,Pune,Home and kitchen,Cleaning supplies,438,2744,2,1177834,1095,2065
480150,2022-09-22,9,2022,Hyderabad,Beauty and personal care,Perfume,263,3129,21,650112,2383,947
965420,2023-01-18,1,2023,Mumbai,Books and stationery,Art supplies,1478,907,29,951787,843,9910
957346,2021-01-01,1,2021,Delhi,Automotive,Oils and fluids,2368,1043,21,1951160,797,4147
920471,2023-04-30,4,2023,Hyderabad,Toys and games,Puzzles,853,3921,15,2842921,3697,7943
771439,2023-09-13,9,2023,Pune,Dairy,Ice cream,125,1467,13,159536,1247,6665
423976,2021-07-21,7,2021,Pune,Grocery,Spices and herbs,2377,1826,1,4296997,482,1884
16266,2023-12-04,12,2023,Hyderabad,Beauty and personal care,Hair care,1023,1407,24,1093914,1083,1777
690362,2023-06-09,6,2023,Pune,Other,Industrial and scientific supplies,60,3624,18,178300,1703,6574
959447,2022-06-12,6,2022,Delhi,Home and kitchen,Kitchen appliances,2709,3404,1,9129221,3018,1618
927877,2021-09-20,9,2021,Ahmedabad,Other,Pet supplies,2114,2575,28,3919356,1628,1727
616313,2021-04-26,4,2021,Delhi,Beauty and personal care,Skin care,2163,3821,2,8099526,2045,6939
157636,2022-07-08,7,2022,Delhi,Home and kitchen,Furniture,2122,863,29,1300213,644,3227
688814,2023-03-09,3,2023,Kolkata,Books and stationery,Office supplies,991,1945,21,1522721,414,7380
923713,2021-11-08,11,2021,Pune,Sports and outdoor,Fitness equipment,677,4184,28,2039448,3135,3760
959447,2023-06-11,6,2023,Chennai,Home and kitchen,Kitchen appliances,2040,3897,20,6359904,1925,6782
81516,2022-12-24,12,2022,Chennai,Dairy,Butter,862,4983,1,4252392,3033,7705
957346,2022-08-05,8,2022,Ahmedabad,Automotive,Oils and fluids,486,704,17,283979,352,9176
941213,2021-05-24,5,2021,Chennai,Electronics,Television and home theater,2760,1843,14,4374544,1615,2240
265020,2021-10-27,10,2021,Delhi,Sports and outdoor,Outdoor clothing,302,964,8,267837,780,9054
291607,2023-01-18,1,2023,Kolkata,Home and kitchen,Bedding and bathroom,1770,4790,26,6273942,2922,5646
927877,2021-01-20,1,2021,Pune,Other,Pet supplies,1895,3498,0,6628710,1812,500
771439,2022-02-09,2,2022,Kolkata,Dairy,Ice cream,1830,705,2,1264347,167,1059
44017,2022-02-16,2,2022,Chennai,Grocery,Beverages,1057,1738,28,1322687,1379,6379
977511,2022-05-20,5,2022,Hyderabad,Home and kitchen,Cleaning supplies,2199,1933,5,4038133,296,2452
244714,2023-03-06,3,2023,Hyderabad,Electronics,Camera and accessories,394,2187,27,629024,1266,4464
957346,2023-02-01,2,2023,Mumbai,Automotive,Oils and fluids,2192,1833,7,3736680,1567,9879
57527,2022-06-28,6,2022,Ahmedabad,Beauty and personal care,Makeup,587,69,17,33617,17,8962
871502,2022-03-29,3,2022,Bangalore,Clothing,Sports clothing,1135,4358,14,4253843,871,1789
927877,2021-11-30,11,2021,Ahmedabad,Other,Pet supplies,592,1080,4,613785,160,6177
965420,2023-05-20,5,2023,Hyderabad,Books and stationery,Art supplies,317,1681,4,511561,1610,5232
927877,2022-05-06,5,2022,Delhi,Other,Pet supplies,1757,3283,7,5364454,1382,8075
870504,2022-02-10,2,2022,Ahmedabad,Electronics,Home appliances,1727,1963,6,3186694,1749,2422
771439,2021-09-15,9,2021,Chennai,Dairy,Ice cream,784,1101,7,802761,387,9014
686914,2021-07-09,7,2021,Ahmedabad,Toys and games,Toys,344,3219,18,908015,67,9462
965420,2023-02-20,2,2023,Pune,Books and stationery,Art supplies,54,3768,27,148534,881,1160
927877,2021-11-10,11,2021,Delhi,Other,Pet supplies,753,3979,2,2936263,2018,7350
870504,2021-04-21,4,2021,Mumbai,Electronics,Home appliances,55,1388,28,54964,1028,5290
758146,2023-12-24,12,2023,Kolkata,Sports and outdoor,Cycling,717,2670,12,1684663,862,2925
686914,2023-07-02,7,2023,Bangalore,Toys and games,Toys,1248,3078,20,3073075,2094,444
606892,2023-09-24,9,2023,Bangalore,Sports and outdoor,Sports equipment,1065,2963,14,2713811,61,5282
157636,2023-02-02,2,2023,Mumbai,Home and kitchen,Furniture,1819,2832,12,4533239,214,9035
436259,2021-07-02,7,2021,Hyderabad,Clothing,Men's clothing,2405,4130,18,8144773,1559,1828
923713,2022-06-02,6,2022,Chennai,Sports and outdoor,Fitness equipment,1851,805,24,1132441,447,7003
57527,2022-07-30,7,2022,Mumbai,Beauty and personal care,Makeup,944,4682,24,3359054,1406,5913
977511,2023-03-09,3,2023,Kolkata,Home and kitchen,Cleaning supplies,2706,4261,29,8186488,2643,6904
57527,2022-03-22,3,2022,Bangalore,Beauty and personal care,Makeup,1577,4362,14,5915831,2816,4169
546586,2023-12-20,12,2023,Bangalore,Clothing,Children's clothing,1773,2730,15,4114246,2180,1917
323539,2022-02-19,2,2022,Ahmedabad,Books and stationery,Stationery,1618,4702,28,5477641,2323,4833
527637,2022-03-21,3,2022,Ahmedabad,Clothing,Shoes,2540,1692,20,3438144,482,4711
100796,2021-08-27,8,2021,Mumbai,Toys and games,Games,2905,209,10,546430,149,7315
546586,2023-07-10,7,2023,Pune,Clothing,Children's clothing,1848,155,21,226287,94,2324
977511,2021-08-07,8,2021,Bangalore,Home and kitchen,Cleaning supplies,2729,3151,6,8083134,1161,7014
347292,2021-08-28,8,2021,Ahmedabad,Automotive,Car parts,1164,4415,25,3854295,2593,4046
639741,2023-03-11,3,2023,Kolkata,Beauty and personal care,Men's grooming,1889,3822,6,6786572,2893,5812
100796,2022-06-07,6,2022,Bangalore,Toys and games,Games,1549,2392,14,3186478,1807,8560
920471,2022-01-08,1,2022,Chennai,Toys and games,Puzzles,63,4937,24,236383,2724,8217
81516,2023-08-10,8,2023,Chennai,Dairy,Butter,256,2207,17,468943,1983,3986
682416,2021-01-04,1,2021,Pune,Home and kitchen,Gardening,1424,2665,28,2732371,1546,4057
288342,2022-08-05,8,2022,Chennai,Toys and games,Crafts,2376,3633,1,8545687,877,951
688814,2021-01-19,1,2021,Bangalore,Books and stationery,Office supplies,2693,4034,18,8908120,1302,9019
965420,2022-01-18,1,2022,Chennai,Books and stationery,Art supplies,11,269,2,2899,34,1040
635723,2021-01-10,1,2021,Ahmedabad,Grocery,Grains and pulses,2770,2473,16,5754176,1619,4839
8854,2022-07-23,7,2022,Chennai,Grocery,Meat and seafood,2031,3066,27,4545743,2447,5877
712704,2022-01-21,1,2022,Ahmedabad,Other,Musical instruments,2818,3994,14,9679379,1548,7602
740351,2022-07-30,7,2022,Bangalore,Grocery,Bakery,108,52,10,5054,22,4291
157636,2021-04-12,4,2021,Bangalore,Home and kitchen,Furniture,707,1054,8,685563,936,8718
920471,2022-02-17,2,2022,Chennai,Toys and games,Puzzles,2663,1297,13,3004902,888,4097
241400,2022-10-15,10,2022,Pune,Other,Gifts,2693,634,13,1485404,147,6670
100796,2022-08-31,8,2022,Kolkata,Toys and games,Games,1132,206,21,184221,147,3711
590178,2023-06-15,6,2023,Bangalore,Books and stationery,Books,588,4915,18,2369816,2773,4104
758146,2022-12-21,12,2022,Pune,Sports and outdoor,Cycling,2365,1868,27,3225008,867,7882
44017,2022-09-03,9,2022,Chennai,Grocery,Beverages,577,2266,26,967536,571,7840
959589,2022-01-08,1,2022,Chennai,Automotive,Tires,609,2350,23,1101985,1259,9468
682416,2021-11-18,11,2021,Mumbai,Home and kitchen,Gardening,2114,3524,26,5512804,3066,1622
871502,2022-07-15,7,2022,Delhi,Clothing,Sports clothing,1402,2332,26,2419403,517,5036
667236,2021-08-07,8,2021,Pune,Electronics,Gaming,431,3219,18,1137658,2832,3646
347292,2022-07-24,7,2022,Chennai,Automotive,Car parts,101,4070,4,394627,264,4071
81516,2021-04-21,4,2021,Delhi,Dairy,Butter,568,2738,25,1166388,2250,7455
977511,2023-05-15,5,2023,Chennai,Home and kitchen,Cleaning supplies,28,3711,10,93517,2666,5362
137626,2022-01-09,1,2022,Ahmedabad,Automotive,Accessories,36,987,17,29491,266,2108
868937,2023-06-24,6,2023,Ahmedabad,Beauty and personal care,Health and wellness,1134,4404,2,4894253,488,6299
686914,2022-02-18,2,2022,Chennai,Toys and games,Toys,2634,432,10,1024099,138,2060
590178,2021-12-09,12,2021,Ahmedabad,Books and stationery,Books,608,4016,23,1880130,3305,1595
265020,2022-05-24,5,2022,Chennai,Sports and outdoor,Outdoor clothing,2986,1220,26,2695760,680,8245
81516,2023-03-17,3,2023,Delhi,Dairy,Butter,2410,1634,5,3741043,942,6804
868937,2021-12-08,12,2021,Delhi,Beauty and personal care,Health and wellness,38,3814,17,120293,2030,9646
611210,2023-12-26,12,2023,Mumbai,Sports and outdoor,Camping and hiking,6,4470,18,21992,1684,7505
941213,2022-07-31,7,2022,Pune,Electronics,Television and home theater,1015,1122,7,1059111,131,7763
977511,2021-11-18,11,2021,Chennai,Home and kitchen,Cleaning supplies,149,1864,15,236075,1595,5604
941213,2022-06-11,6,2022,Mumbai,Electronics,Television and home theater,2400,959,16,1933344,581,9372
241126,2021-11-12,11,2021,Ahmedabad,Grocery,Snacks and sweets,1657,2865,15,4035209,1962,125
740351,2021-01-18,1,2021,Kolkata,Grocery,Bakery,1318,2690,6,3332694,93,4259
100796,2021-10-10,10,2021,Hyderabad,Toys and games,Games,301,1596,12,422748,430,3060
667236,2021-08-31,8,2021,Mumbai,Electronics,Gaming,29,988,23,22062,458,9150
690362,2023-04-25,4,2023,Hyderabad,Other,Industrial and scientific supplies,933,3720,8,3193099,2851,2256
740351,2023-09-14,9,2023,Kolkata,Grocery,Bakery,637,4518,17,2388711,1084,5943
688814,2021-05-10,5,2021,Pune,Books and stationery,Office supplies,2712,768,17,1728737,277,769
758146,2023-04-14,4,2023,Ahmedabad,Sports and outdoor,Cycling,1644,230,9,344089,70,8578
639741,2022-10-26,10,2022,Chennai,Beauty and personal care,Men's grooming,1601,2487,9,3623335,22,5604
712704,2022-07-06,7,2022,Bangalore,Other,Musical instruments,2172,3417,10,6679551,1509,361
682416,2022-07-06,7,2022,Mumbai,Home and kitchen,Gardening,1142,1799,14,1766833,1599,6476
611210,2023-08-27,8,2023,Chennai,Sports and outdoor,Camping and hiking,806,3847,4,2976654,2266,1057
347292,2023-04-13,4,2023,Pune,Automotive,Car parts,39,107,24,3171,77,495
423976,2022-12-03,12,2022,Pune,Grocery,Spices and herbs,1715,4716,27,5904196,4683,8899
611210,2021-09-09,9,2021,Hyderabad,Sports and outdoor,Camping and hiking,837,2191,4,1760512,2044,1056
936403,2023-01-10,1,2023,Pune,Dairy,Milk,691,4326,5,2839802,1057,7113
977511,2022-01-27,1,2022,Kolkata,Home and kitchen,Cleaning supplies,2293,3309,9,6904658,2234,9161
8854,2023-10-07,10,2023,Bangalore,Grocery,Meat and seafood,1822,3277,27,4358606,1962,9620
959447,2021-07-16,7,2021,Kolkata,Home and kitchen,Kitchen appliances,1478,2509,17,3077890,551,3995
16266,2021-10-14,10,2021,Mumbai,Beauty and personal care,Hair care,486,807,23,301995,546,3317
927877,2022-09-22,9,2022,Pune,Other,Pet supplies,242,2858,3,670886,2092,3510
291607,2023-10-07,10,2023,Mumbai,Home and kitchen,Bedding and bathroom,2109,4601,27,7083561,3737,2697
785610,2022-11-02,11,2022,Delhi,Home and kitchen,Decoration,2253,4572,21,8137565,3709,8701
787503,2022-08-13,8,2022,Delhi,Dairy,Yogurt,90,1818,7,152166,732,2269
137626,2023-02-11,2,2023,Kolkata,Clothing,Accessories,2130,3621,0,7712730,335,6601
920471,2022-01-24,1,2022,Bangalore,Toys and games,Puzzles,2723,504,24,1043017,409,5662
639741,2023-09-01,9,2023,Hyderabad,Beauty and personal care,Men's grooming,2271,701,16,1337255,165,1723
347292,2021-09-29,9,2021,Delhi,Automotive,Car parts,1887,137,20,206815,32,8086
100796,2023-02-22,2,2023,Bangalore,Toys and games,Games,1992,4099,28,5878949,3989,5823
611210,2021-06-18,6,2021,Mumbai,Sports and outdoor,Camping and hiking,1380,813,24,852674,735,3654
265020,2023-06-30,6,2023,Kolkata,Sports and outdoor,Outdoor clothing,1172,3395,24,3023994,2246,4003
241400,2023-08-09,8,2023,Bangalore,Other,Gifts,1682,4426,7,6923414,3606,7514
611210,2023-03-28,3,2023,Mumbai,Sports and outdoor,Camping and hiking,187,4245,6,746186,1585,4541
323539,2021-05-30,5,2021,Pune,Books and stationery,Stationery,1858,1707,16,2664149,898,4242
712704,2022-05-26,5,2022,Hyderabad,Other,Musical instruments,1237,2710,21,2648293,2114,801
690362,2021-07-02,7,2021,Chennai,Other,Industrial and scientific supplies,48,4892,6,220727,627,123
527637,2021-05-01,5,2021,Bangalore,Clothing,Shoes,1705,1567,12,2351126,1381,3914
688814,2023-09-16,9,2023,Delhi,Books and stationery,Office supplies,2723,3818,29,7381453,678,1512
527637,2022-10-29,10,2022,Chennai,Clothing,Shoes,1490,3341,24,3783348,2870,4393
606892,2023-09-11,9,2023,Delhi,Sports and outdoor,Sports equipment,2047,546,13,972365,116,3599
265020,2021-06-12,6,2021,Mumbai,Sports and outdoor,Outdoor clothing,1284,4718,12,5330962,4248,5721
957346,2022-08-18,8,2022,Bangalore,Automotive,Oils and fluids,455,569,6,243361,460,6700
16266,2021-11-25,11,2021,Delhi,Beauty and personal care,Hair care,2520,744,21,1481155,440,7352
291607,2023-06-09,6,2023,Ahmedabad,Home and kitchen,Bedding and bathroom,266,81,16,18098,29,1282
546586,2023-01-28,1,2023,Delhi,Clothing,Children's clothing,1838,1809,9,3025697,773,1051
957346,2023-04-08,4,2023,Hyderabad,Automotive,Oils and fluids,229,3784,12,762551,3589,3316
546586,2021-11-10,11,2021,Delhi,Clothing,Children's clothing,1641,3338,17,4546456,1983,492
686914,2021-07-27,7,2021,Ahmedabad,Toys and games,Toys,2083,3807,0,7929981,363,7201
686914,2022-05-23,5,2022,Mumbai,Toys and games,Toys,2111,4921,7,9661054,153,5200
423976,2022-09-15,9,2022,Pune,Grocery,Spices and herbs,1953,3830,21,5909192,3258,8603
347292,2021-04-27,4,2021,Mumbai,Automotive,Car parts,1611,3982,20,5132001,3521,5875
941213,2021-03-02,3,2021,Kolkata,Electronics,Television and home theater,1112,3559,30,2770325,3223,8210
771439,2021-01-06,1,2021,Mumbai,Dairy,Ice cream,1565,710,0,1111150,69,2855
100796,2022-11-19,11,2022,Ahmedabad,Toys and games,Games,1518,666,23,778460,360,6715
137626,2021-01-04,1,2021,Pune,Clothing,Accessories,2780,3985,6,10413602,1910,8764
771439,2023-08-13,8,2023,Kolkata,Dairy,Ice cream,2608,4868,21,10029637,637,4809
927877,2021-07-14,7,2021,Mumbai,Other,Pet supplies,1633,3148,22,4009733,2397,6994
871502,2023-03-12,3,2023,Ahmedabad,Clothing,Sports clothing,1530,1719,2,2577468,1569,194
265020,2022-06-01,6,2022,Ahmedabad,Sports and outdoor,Outdoor clothing,2027,882,26,1322982,188,4397
606892,2023-11-26,11,2023,Kolkata,Sports and outdoor,Sports equipment,1236,3355,16,3483295,593,1603
8854,2021-04-15,4,2021,Chennai,Grocery,Meat and seafood,2448,3746,18,7519570,3636,5952
288342,2023-03-25,3,2023,Delhi,Toys and games,Crafts,488,3953,20,1543251,1182,6169
611210,2021-03-29,3,2021,Chennai,Sports and outdoor,Camping and hiking,2265,4618,16,8786206,1610,788
323539,2023-05-06,5,2023,Kolkata,Books and stationery,Stationery,212,2290,14,417512,197,9315
137626,2021-01-18,1,2021,Hyderabad,Automotive,Accessories,1249,717,2,877622,328,8998
667236,2023-10-31,10,2023,Mumbai,Electronics,Gaming,2759,935,15,2192715,679,1576
590178,2022-07-25,7,2022,Mumbai,Books and stationery,Books,1256,4500,29,4012920,3182,1594
927877,2023-03-07,3,2023,Mumbai,Other,Pet supplies,1331,612,25,610929,299,6356
639741,2021-01-01,1,2021,Delhi,Beauty and personal care,Men's grooming,1651,2706,16,3752789,1261,4427
923713,2023-02-09,2,2023,Mumbai,Sports and outdoor,Fitness equipment,2888,3712,11,9541027,2385,4682
